generator_type,rho,alpha,delta,K,T,seed,method,concept_re_id_accuracy,assignment_entropy,wrong_memory_reuse_rate,worst_window_dip,worst_window_recovery,budget_normalized_score,final_accuracy,accuracy_auc
sine,2.0,0.0,1.0,10,20,789,Flash,,,,0.1356,6,0.00206,0.4376,9.3937
sine,2.0,0.0,1.0,10,20,789,FedDrift,0.4,0.0,0.6,0.0492,6,0.001904,0.5106,8.682
sine,2.0,0.0,1.0,10,20,789,IFCA,0.605,0.293349,0.395,0.6376,6,0.001171,0.2064,10.6826
sine,2.0,0.0,1.0,10,20,789,CompressedFedAvg,,,,0.1366,6,0.002473,0.4376,9.3967
sine,2.0,0.0,1.0,10,20,1024,FedProTrack,0.87,1.039465,0.13,0.2956,6,0.001229,0.7076,9.831
sine,2.0,0.0,1.0,10,20,1024,LocalOnly,,,,0.0556,3,,0.5,9.4028
sine,2.0,0.0,1.0,10,20,1024,FedAvg,,,,0.2408,6,,0.4976,8.9176
sine,2.0,0.0,1.0,10,20,1024,Oracle,1.0,0.0,0.0,0.122,6,,0.4964,9.4982
sine,2.0,0.0,1.0,10,20,1024,FedProto,,,,0.9044,6,0.001387,0.7658,8.431
sine,2.0,0.0,1.0,10,20,1024,TrackedSummary,0.3,0.0,0.7,0.1792,6,0.000843,0.4872,8.9709
sine,2.0,0.0,1.0,10,20,1024,Flash,,,,0.1792,6,0.001967,0.4872,8.9709
sine,2.0,0.0,1.0,10,20,1024,FedDrift,0.3,0.0,0.7,0.05,2,0.002085,0.491,9.5068
sine,2.0,0.0,1.0,10,20,1024,IFCA,0.56,0.174783,0.44,0.5784,6,0.001083,0.6512,9.8806
sine,2.0,0.0,1.0,10,20,1024,CompressedFedAvg,,,,0.2422,6,0.002346,0.4828,8.9135
sine,2.0,0.25,0.1,10,20,42,FedProTrack,0.56,1.287209,0.44,0.0936,4,0.001201,0.5404,9.6094
sine,2.0,0.25,0.1,10,20,42,LocalOnly,,,,0.046,1,,0.5164,9.465
sine,2.0,0.25,0.1,10,20,42,FedAvg,,,,0.1312,6,,0.4612,9.4346
sine,2.0,0.25,0.1,10,20,42,Oracle,1.0,0.799953,0.0,0.0528,3,,0.522,9.5674
sine,2.0,0.25,0.1,10,20,42,FedProto,,,,0.1248,6,0.001556,0.5378,9.4605
sine,2.0,0.25,0.1,10,20,42,TrackedSummary,0.27,0.0,0.73,0.1234,6,0.000883,0.4644,9.3932
sine,2.0,0.25,0.1,10,20,42,Flash,,,,0.1234,6,0.00206,0.4644,9.3932
sine,2.0,0.25,0.1,10,20,42,FedDrift,0.27,0.0,0.73,0.043,1,0.002091,0.507,9.5339
sine,2.0,0.25,0.1,10,20,42,IFCA,0.425,0.398406,0.575,0.1742,5,0.001058,0.5716,9.6448
sine,2.0,0.25,0.1,10,20,42,CompressedFedAvg,,,,0.1218,6,0.002457,0.4648,9.3374
sine,2.0,0.25,0.1,10,20,123,FedProTrack,0.67,1.348901,0.33,0.0952,6,0.001212,0.5056,9.6944
sine,2.0,0.25,0.1,10,20,123,LocalOnly,,,,0.0508,6,,0.5028,9.6394
sine,2.0,0.25,0.1,10,20,123,FedAvg,,,,0.1084,6,,0.47,9.4722
sine,2.0,0.25,0.1,10,20,123,Oracle,1.0,0.749411,0.0,0.0632,5,,0.5152,9.6916
sine,2.0,0.25,0.1,10,20,123,FedProto,,,,0.1758,6,0.001554,0.4246,9.4458
sine,2.0,0.25,0.1,10,20,123,TrackedSummary,0.255,0.0,0.745,0.1108,6,0.000896,0.4656,9.5307
sine,2.0,0.25,0.1,10,20,123,Flash,,,,0.1108,6,0.00209,0.4656,9.5307
sine,2.0,0.25,0.1,10,20,123,FedDrift,0.255,0.0,0.745,0.0352,1,0.002101,0.4768,9.5787
sine,2.0,0.25,0.1,10,20,123,IFCA,0.425,0.369351,0.575,0.1498,1,0.001086,0.552,9.9029
sine,2.0,0.25,0.1,10,20,123,CompressedFedAvg,,,,0.1084,6,0.002507,0.465,9.5278
sine,2.0,0.25,0.1,10,20,456,FedProTrack,0.47,1.195454,0.53,0.1684,6,0.001106,0.6092,8.8508
sine,2.0,0.25,0.1,10,20,456,LocalOnly,,,,0.066,6,,0.5156,9.4504
sine,2.0,0.25,0.1,10,20,456,FedAvg,,,,0.1204,6,,0.54,9.2878
sine,2.0,0.25,0.1,10,20,456,Oracle,1.0,0.728738,0.0,0.1012,6,,0.526,9.5092
sine,2.0,0.25,0.1,10,20,456,FedProto,,,,0.177,6,0.001641,0.3854,9.9776
sine,2.0,0.25,0.1,10,20,456,TrackedSummary,0.175,0.0,0.825,0.0962,6,0.000873,0.5352,9.2921
sine,2.0,0.25,0.1,10,20,456,Flash,,,,0.0962,6,0.002038,0.5352,9.2921
sine,2.0,0.25,0.1,10,20,456,FedDrift,0.185,0.081271,0.815,0.0514,6,0.002082,0.523,9.496
sine,2.0,0.25,0.1,10,20,456,IFCA,0.29,0.687004,0.71,0.1568,6,0.001086,0.5664,9.9063
sine,2.0,0.25,0.1,10,20,456,CompressedFedAvg,,,,0.0916,6,0.002432,0.5328,9.2419
sine,2.0,0.25,0.1,10,20,789,FedProTrack,0.625,1.242613,0.375,0.0468,1,0.001127,0.5196,9.0136
sine,2.0,0.25,0.1,10,20,789,LocalOnly,,,,0.0404,1,,0.5004,9.3572
sine,2.0,0.25,0.1,10,20,789,FedAvg,,,,0.0948,6,,0.502,9.1696
sine,2.0,0.25,0.1,10,20,789,Oracle,1.0,0.806738,0.0,0.0824,6,,0.4848,9.6246
sine,2.0,0.25,0.1,10,20,789,FedProto,,,,0.1824,6,0.001608,0.5024,9.7769
sine,2.0,0.25,0.1,10,20,789,TrackedSummary,0.34,0.0,0.66,0.0834,6,0.000862,0.4852,9.1669
sine,2.0,0.25,0.1,10,20,789,Flash,,,,0.0834,6,0.00201,0.4852,9.1669
sine,2.0,0.25,0.1,10,20,789,FedDrift,0.34,0.0,0.66,0.0422,1,0.002037,0.4804,9.2883
sine,2.0,0.25,0.1,10,20,789,IFCA,0.46,0.648026,0.54,0.1656,5,0.001086,0.5232,9.9031
sine,2.0,0.25,0.1,10,20,789,CompressedFedAvg,,,,0.0828,6,0.002424,0.4858,9.2128
sine,2.0,0.25,0.1,10,20,1024,FedProTrack,0.74,1.203919,0.26,0.0836,6,0.001189,0.5512,9.511
sine,2.0,0.25,0.1,10,20,1024,LocalOnly,,,,0.0672,3,,0.5216,9.3322
sine,2.0,0.25,0.1,10,20,1024,FedAvg,,,,0.1324,4,,0.5192,9.4638
sine,2.0,0.25,0.1,10,20,1024,Oracle,1.0,0.689233,0.0,0.0852,3,,0.5184,9.4638
sine,2.0,0.25,0.1,10,20,1024,FedProto,,,,0.161,6,0.001502,0.5698,9.1292
sine,2.0,0.25,0.1,10,20,1024,TrackedSummary,0.25,0.0,0.75,0.1076,6,0.000887,0.5092,9.4343
sine,2.0,0.25,0.1,10,20,1024,Flash,,,,0.1076,6,0.002069,0.5092,9.4343
sine,2.0,0.25,0.1,10,20,1024,FedDrift,0.25,0.0,0.75,0.064,3,0.002062,0.5264,9.4035
sine,2.0,0.25,0.1,10,20,1024,IFCA,0.465,0.524155,0.535,0.1672,6,0.00105,0.5522,9.5746
sine,2.0,0.25,0.1,10,20,1024,CompressedFedAvg,,,,0.112,4,0.002489,0.5106,9.4592
sine,2.0,0.25,0.3,10,20,42,FedProTrack,0.565,1.240358,0.435,0.1076,6,0.001206,0.5468,9.6494
sine,2.0,0.25,0.3,10,20,42,LocalOnly,,,,0.0524,1,,0.5108,9.473
sine,2.0,0.25,0.3,10,20,42,FedAvg,,,,0.1512,6,,0.4588,9.4134
sine,2.0,0.25,0.3,10,20,42,Oracle,1.0,0.799953,0.0,0.0544,6,,0.5176,9.5812
sine,2.0,0.25,0.3,10,20,42,FedProto,,,,0.1562,6,0.00155,0.548,9.4226
sine,2.0,0.25,0.3,10,20,42,TrackedSummary,0.27,0.0,0.73,0.1464,6,0.00088,0.457,9.3625
sine,2.0,0.25,0.3,10,20,42,Flash,,,,0.1464,6,0.002053,0.457,9.3625
sine,2.0,0.25,0.3,10,20,42,FedDrift,0.27,0.0,0.73,0.059,6,0.002086,0.4942,9.5111
sine,2.0,0.25,0.3,10,20,42,IFCA,0.43,0.382708,0.57,0.212,5,0.001063,0.5798,9.6981
sine,2.0,0.25,0.3,10,20,42,CompressedFedAvg,,,,0.1384,6,0.002449,0.4584,9.3064
sine,2.0,0.25,0.3,10,20,123,FedProTrack,0.68,1.336204,0.32,0.112,6,0.001211,0.5152,9.6864
sine,2.0,0.25,0.3,10,20,123,LocalOnly,,,,0.0564,6,,0.4988,9.6642
sine,2.0,0.25,0.3,10,20,123,FedAvg,,,,0.1256,6,,0.462,9.479
sine,2.0,0.25,0.3,10,20,123,Oracle,1.0,0.749411,0.0,0.0648,6,,0.5152,9.7164
sine,2.0,0.25,0.3,10,20,123,FedProto,,,,0.2182,6,0.001552,0.4056,9.4339
sine,2.0,0.25,0.3,10,20,123,TrackedSummary,0.255,0.0,0.745,0.1232,6,0.000897,0.4576,9.5389
sine,2.0,0.25,0.3,10,20,123,Flash,,,,0.1232,6,0.002092,0.4576,9.5389
sine,2.0,0.25,0.3,10,20,123,FedDrift,0.255,0.0,0.745,0.0438,6,0.002111,0.4872,9.6273
sine,2.0,0.25,0.3,10,20,123,IFCA,0.42,0.36242,0.58,0.1774,3,0.001096,0.5682,9.9983
sine,2.0,0.25,0.3,10,20,123,CompressedFedAvg,,,,0.121,6,0.002508,0.4578,9.5322
sine,2.0,0.25,0.3,10,20,456,FedProTrack,0.46,1.170557,0.54,0.2112,6,0.001085,0.6388,8.6796
sine,2.0,0.25,0.3,10,20,456,LocalOnly,,,,0.07,6,,0.5184,9.441
sine,2.0,0.25,0.3,10,20,456,FedAvg,,,,0.1376,6,,0.5544,9.2578
sine,2.0,0.25,0.3,10,20,456,Oracle,1.0,0.728738,0.0,0.1012,6,,0.532,9.493
sine,2.0,0.25,0.3,10,20,456,FedProto,,,,0.2172,6,0.001658,0.3584,10.0801
sine,2.0,0.25,0.3,10,20,456,TrackedSummary,0.175,0.0,0.825,0.121,6,0.000869,0.542,9.2441
sine,2.0,0.25,0.3,10,20,456,Flash,,,,0.121,6,0.002027,0.542,9.2441
sine,2.0,0.25,0.3,10,20,456,FedDrift,0.195,0.211304,0.805,0.054,6,0.002075,0.5242,9.463
sine,2.0,0.25,0.3,10,20,456,IFCA,0.305,0.428739,0.695,0.193,6,0.001103,0.5774,10.0578
sine,2.0,0.25,0.3,10,20,456,CompressedFedAvg,,,,0.1072,6,0.002418,0.5382,9.1886
sine,2.0,0.25,0.3,10,20,789,FedProTrack,0.63,1.238239,0.37,0.0516,1,0.001126,0.5232,9.0062
sine,2.0,0.25,0.3,10,20,789,LocalOnly,,,,0.0464,1,,0.4996,9.3388
sine,2.0,0.25,0.3,10,20,789,FedAvg,,,,0.1076,6,,0.4996,9.0904
sine,2.0,0.25,0.3,10,20,789,Oracle,1.0,0.806738,0.0,0.0824,6,,0.4908,9.5988
sine,2.0,0.25,0.3,10,20,789,FedProto,,,,0.223,6,0.001622,0.4986,9.8594
sine,2.0,0.25,0.3,10,20,789,TrackedSummary,0.34,0.0,0.66,0.0956,6,0.000857,0.4836,9.1191
sine,2.0,0.25,0.3,10,20,789,Flash,,,,0.0956,6,0.002,0.4836,9.1191
sine,2.0,0.25,0.3,10,20,789,FedDrift,0.34,0.0,0.66,0.0404,3,0.002031,0.4836,9.2625
sine,2.0,0.25,0.3,10,20,789,IFCA,0.47,0.574865,0.53,0.2036,6,0.001097,0.5256,10.0048
sine,2.0,0.25,0.3,10,20,789,CompressedFedAvg,,,,0.0958,6,0.002416,0.4832,9.1821
sine,2.0,0.25,0.3,10,20,1024,FedProTrack,0.66,1.173528,0.34,0.0976,6,0.001194,0.5624,9.551
sine,2.0,0.25,0.3,10,20,1024,LocalOnly,,,,0.0692,4,,0.5288,9.3298
sine,2.0,0.25,0.3,10,20,1024,FedAvg,,,,0.1484,6,,0.52,9.4302
sine,2.0,0.25,0.3,10,20,1024,Oracle,1.0,0.689233,0.0,0.0856,3,,0.5236,9.4668
sine,2.0,0.25,0.3,10,20,1024,FedProto,,,,0.2022,6,0.001485,0.5818,9.0278
sine,2.0,0.25,0.3,10,20,1024,TrackedSummary,0.25,0.0,0.75,0.1284,6,0.000886,0.5148,9.4231
sine,2.0,0.25,0.3,10,20,1024,Flash,,,,0.1284,6,0.002066,0.5148,9.4231
sine,2.0,0.25,0.3,10,20,1024,FedDrift,0.25,0.0,0.75,0.0734,4,0.00206,0.518,9.3915
sine,2.0,0.25,0.3,10,20,1024,IFCA,0.475,0.522175,0.525,0.1884,6,0.001052,0.5594,9.5959
sine,2.0,0.25,0.3,10,20,1024,CompressedFedAvg,,,,0.1292,4,0.002485,0.5132,9.4443
sine,2.0,0.25,0.5,10,20,42,FedProTrack,0.565,1.236905,0.435,0.142,6,0.001212,0.5572,9.6954
sine,2.0,0.25,0.5,10,20,42,LocalOnly,,,,0.0568,6,,0.5116,9.4918
sine,2.0,0.25,0.5,10,20,42,FedAvg,,,,0.1772,6,,0.446,9.3698
sine,2.0,0.25,0.5,10,20,42,Oracle,1.0,0.799953,0.0,0.0532,6,,0.5176,9.5608
sine,2.0,0.25,0.5,10,20,42,FedProto,,,,0.2094,6,0.001537,0.5656,9.348
sine,2.0,0.25,0.5,10,20,42,TrackedSummary,0.27,0.0,0.73,0.1808,6,0.000876,0.4446,9.3255
sine,2.0,0.25,0.5,10,20,42,Flash,,,,0.1808,6,0.002045,0.4446,9.3255
sine,2.0,0.25,0.5,10,20,42,FedDrift,0.275,0.016254,0.725,0.089,6,0.002077,0.4814,9.4709
sine,2.0,0.25,0.5,10,20,42,IFCA,0.435,0.365101,0.565,0.275,6,0.001068,0.5928,9.744
sine,2.0,0.25,0.5,10,20,42,CompressedFedAvg,,,,0.1692,6,0.002433,0.4456,9.247
sine,2.0,0.25,0.5,10,20,123,FedProTrack,0.66,1.369975,0.34,0.1496,6,0.001213,0.5272,9.7072
sine,2.0,0.25,0.5,10,20,123,LocalOnly,,,,0.0648,6,,0.494,9.6982
sine,2.0,0.25,0.5,10,20,123,FedAvg,,,,0.1604,6,,0.4524,9.4618
sine,2.0,0.25,0.5,10,20,123,Oracle,1.0,0.749411,0.0,0.06,6,,0.5176,9.7592
sine,2.0,0.25,0.5,10,20,123,FedProto,,,,0.2916,6,0.001549,0.3724,9.4163
sine,2.0,0.25,0.5,10,20,123,TrackedSummary,0.255,0.0,0.745,0.1614,6,0.000895,0.4468,9.5241
sine,2.0,0.25,0.5,10,20,123,Flash,,,,0.1614,6,0.002089,0.4468,9.5241
sine,2.0,0.25,0.5,10,20,123,FedDrift,0.255,0.0,0.745,0.0592,6,0.002117,0.4832,9.6525
sine,2.0,0.25,0.5,10,20,123,IFCA,0.42,0.346722,0.58,0.212,3,0.001116,0.5878,10.1814
sine,2.0,0.25,0.5,10,20,123,CompressedFedAvg,,,,0.155,6,0.002502,0.4456,9.5079
sine,2.0,0.25,0.5,10,20,456,FedProTrack,0.48,1.076707,0.52,0.268,6,0.001058,0.6784,8.461
sine,2.0,0.25,0.5,10,20,456,LocalOnly,,,,0.07,6,,0.5224,9.4118
sine,2.0,0.25,0.5,10,20,456,FedAvg,,,,0.1644,6,,0.5652,9.1664
sine,2.0,0.25,0.5,10,20,456,Oracle,1.0,0.728738,0.0,0.1012,6,,0.5308,9.4444
sine,2.0,0.25,0.5,10,20,456,FedProto,,,,0.292,6,0.001687,0.3112,10.2571
sine,2.0,0.25,0.5,10,20,456,TrackedSummary,0.175,0.0,0.825,0.1584,6,0.000862,0.5496,9.1729
sine,2.0,0.25,0.5,10,20,456,Flash,,,,0.1584,6,0.002012,0.5496,9.1729
sine,2.0,0.25,0.5,10,20,456,FedDrift,0.195,0.19505,0.805,0.0562,6,0.002066,0.5154,9.42
sine,2.0,0.25,0.5,10,20,456,IFCA,0.305,0.428739,0.695,0.2506,6,0.001107,0.6092,10.0999
sine,2.0,0.25,0.5,10,20,456,CompressedFedAvg,,,,0.1262,6,0.002397,0.5488,9.1083
sine,2.0,0.25,0.5,10,20,789,FedProTrack,0.62,1.209407,0.38,0.0496,1,0.001122,0.5304,8.9774
sine,2.0,0.25,0.5,10,20,789,LocalOnly,,,,0.0528,6,,0.4912,9.309
sine,2.0,0.25,0.5,10,20,789,FedAvg,,,,0.1216,6,,0.4996,9.0256
sine,2.0,0.25,0.5,10,20,789,Oracle,1.0,0.806738,0.0,0.08,6,,0.492,9.5958
sine,2.0,0.25,0.5,10,20,789,FedProto,,,,0.2972,6,0.001644,0.4994,9.994
sine,2.0,0.25,0.5,10,20,789,TrackedSummary,0.34,0.0,0.66,0.1038,6,0.000852,0.4874,9.0626
sine,2.0,0.25,0.5,10,20,789,Flash,,,,0.1038,6,0.001987,0.4874,9.0626
sine,2.0,0.25,0.5,10,20,789,FedDrift,0.34,0.0,0.66,0.0534,6,0.00203,0.471,9.2584
sine,2.0,0.25,0.5,10,20,789,IFCA,0.435,0.647132,0.565,0.248,6,0.0011,0.5334,10.0319
sine,2.0,0.25,0.5,10,20,789,CompressedFedAvg,,,,0.1024,6,0.002405,0.4848,9.1375
sine,2.0,0.25,0.5,10,20,1024,FedProTrack,0.75,1.21044,0.25,0.1172,6,0.001201,0.5728,9.6046
sine,2.0,0.25,0.5,10,20,1024,LocalOnly,,,,0.0772,4,,0.546,9.3696
sine,2.0,0.25,0.5,10,20,1024,FedAvg,,,,0.1756,6,,0.5264,9.4022
sine,2.0,0.25,0.5,10,20,1024,Oracle,1.0,0.689233,0.0,0.0932,3,,0.5248,9.5062
sine,2.0,0.25,0.5,10,20,1024,FedProto,,,,0.2686,6,0.001459,0.5996,8.8699
sine,2.0,0.25,0.5,10,20,1024,TrackedSummary,0.25,0.0,0.75,0.1566,6,0.000882,0.5168,9.3871
sine,2.0,0.25,0.5,10,20,1024,Flash,,,,0.1566,6,0.002059,0.5168,9.3871
sine,2.0,0.25,0.5,10,20,1024,FedDrift,0.25,0.0,0.75,0.0822,4,0.002048,0.5204,9.3411
sine,2.0,0.25,0.5,10,20,1024,IFCA,0.485,0.434191,0.515,0.2274,6,0.001055,0.5734,9.6232
sine,2.0,0.25,0.5,10,20,1024,CompressedFedAvg,,,,0.1596,6,0.002476,0.5176,9.4105
sine,2.0,0.25,0.7,10,20,42,FedProTrack,0.57,1.278574,0.43,0.2108,6,0.001213,0.5908,9.7006
sine,2.0,0.25,0.7,10,20,42,LocalOnly,,,,0.0668,6,,0.5072,9.4732
sine,2.0,0.25,0.7,10,20,42,FedAvg,,,,0.2068,6,,0.4388,9.3798
sine,2.0,0.25,0.7,10,20,42,Oracle,1.0,0.799953,0.0,0.0548,3,,0.5184,9.5508
sine,2.0,0.25,0.7,10,20,42,FedProto,,,,0.2996,6,0.001519,0.5902,9.2375
sine,2.0,0.25,0.7,10,20,42,TrackedSummary,0.27,0.0,0.73,0.2124,6,0.000874,0.4352,9.3012
sine,2.0,0.25,0.7,10,20,42,Flash,,,,0.2124,6,0.00204,0.4352,9.3012
sine,2.0,0.25,0.7,10,20,42,FedDrift,0.28,0.032508,0.72,0.096,6,0.002063,0.4954,9.4085
sine,2.0,0.25,0.7,10,20,42,IFCA,0.445,0.366444,0.555,0.3708,6,0.001084,0.6714,9.8899
sine,2.0,0.25,0.7,10,20,42,CompressedFedAvg,,,,0.1764,6,0.002425,0.4416,9.2156
sine,2.0,0.25,0.7,10,20,123,FedProTrack,0.665,1.369953,0.335,0.174,6,0.001206,0.5336,9.6476
sine,2.0,0.25,0.7,10,20,123,LocalOnly,,,,0.0652,6,,0.4884,9.7522
sine,2.0,0.25,0.7,10,20,123,FedAvg,,,,0.1928,6,,0.4552,9.436
sine,2.0,0.25,0.7,10,20,123,Oracle,1.0,0.749411,0.0,0.0688,6,,0.5096,9.7424
sine,2.0,0.25,0.7,10,20,123,FedProto,,,,0.414,6,0.001541,0.3058,9.3698
sine,2.0,0.25,0.7,10,20,123,TrackedSummary,0.255,0.0,0.745,0.2104,6,0.000893,0.4448,9.4963
sine,2.0,0.25,0.7,10,20,123,Flash,,,,0.2104,6,0.002083,0.4448,9.4963
sine,2.0,0.25,0.7,10,20,123,FedDrift,0.255,0.0,0.745,0.056,6,0.002124,0.498,9.6841
sine,2.0,0.25,0.7,10,20,123,IFCA,0.5,0.498053,0.5,0.1802,6,0.001147,0.5482,10.464
sine,2.0,0.25,0.7,10,20,123,CompressedFedAvg,,,,0.1966,6,0.002491,0.4434,9.466
sine,2.0,0.25,0.7,10,20,456,FedProTrack,0.49,1.082326,0.51,0.3768,6,0.001007,0.7532,8.0532
sine,2.0,0.25,0.7,10,20,456,LocalOnly,,,,0.0764,6,,0.5232,9.399
sine,2.0,0.25,0.7,10,20,456,FedAvg,,,,0.1844,6,,0.5692,9.0952
sine,2.0,0.25,0.7,10,20,456,Oracle,1.0,0.728738,0.0,0.1012,6,,0.5272,9.443
sine,2.0,0.25,0.7,10,20,456,FedProto,,,,0.4186,6,0.001743,0.2354,10.5976
sine,2.0,0.25,0.7,10,20,456,TrackedSummary,0.175,0.0,0.825,0.1936,6,0.000857,0.5512,9.1149
sine,2.0,0.25,0.7,10,20,456,Flash,,,,0.1936,6,0.001999,0.5512,9.1149
sine,2.0,0.25,0.7,10,20,456,FedDrift,0.175,0.0,0.825,0.0608,6,0.002028,0.5104,9.2481
sine,2.0,0.25,0.7,10,20,456,IFCA,0.3,0.367984,0.7,0.3332,6,0.001095,0.6628,9.9871
sine,2.0,0.25,0.7,10,20,456,CompressedFedAvg,,,,0.1494,4,0.002377,0.545,9.0318
sine,2.0,0.25,0.7,10,20,789,FedProTrack,0.62,1.202664,0.38,0.048,4,0.001122,0.53,8.9748
sine,2.0,0.25,0.7,10,20,789,LocalOnly,,,,0.056,6,,0.4796,9.3012
sine,2.0,0.25,0.7,10,20,789,FedAvg,,,,0.1264,6,,0.4944,8.9346
sine,2.0,0.25,0.7,10,20,789,Oracle,1.0,0.806738,0.0,0.0744,6,,0.4932,9.6272
sine,2.0,0.25,0.7,10,20,789,FedProto,,,,0.4252,6,0.001684,0.4912,10.2389
sine,2.0,0.25,0.7,10,20,789,TrackedSummary,0.34,0.0,0.66,0.1044,6,0.000848,0.4864,9.0187
sine,2.0,0.25,0.7,10,20,789,Flash,,,,0.1044,6,0.001978,0.4864,9.0187
sine,2.0,0.25,0.7,10,20,789,FedDrift,0.34,0.0,0.66,0.0512,3,0.002,0.4884,9.1197
sine,2.0,0.25,0.7,10,20,789,IFCA,0.505,0.338689,0.495,0.32,6,0.001146,0.553,10.4542
sine,2.0,0.25,0.7,10,20,789,CompressedFedAvg,,,,0.0916,6,0.002394,0.484,9.0977
sine,2.0,0.25,0.7,10,20,1024,FedProTrack,0.755,1.274095,0.245,0.1724,6,0.001206,0.6012,9.6516
sine,2.0,0.25,0.7,10,20,1024,LocalOnly,,,,0.0908,3,,0.5652,9.3852
sine,2.0,0.25,0.7,10,20,1024,FedAvg,,,,0.2152,6,,0.5188,9.3512
sine,2.0,0.25,0.7,10,20,1024,Oracle,1.0,0.689233,0.0,0.0852,3,,0.5384,9.4878
sine,2.0,0.25,0.7,10,20,1024,FedProto,,,,0.3948,6,0.00141,0.6384,8.5745
sine,2.0,0.25,0.7,10,20,1024,TrackedSummary,0.25,0.0,0.75,0.1858,6,0.000878,0.5144,9.3423
sine,2.0,0.25,0.7,10,20,1024,Flash,,,,0.1858,6,0.002049,0.5144,9.3423
sine,2.0,0.25,0.7,10,20,1024,FedDrift,0.25,0.0,0.75,0.1252,4,0.002045,0.5172,9.3253
sine,2.0,0.25,0.7,10,20,1024,IFCA,0.435,0.543901,0.565,0.2752,6,0.001044,0.5872,9.524
sine,2.0,0.25,0.7,10,20,1024,CompressedFedAvg,,,,0.1916,6,0.002462,0.5116,9.3549
sine,2.0,0.25,1.0,10,20,42,FedProTrack,0.585,1.214722,0.415,0.256,6,0.001218,0.6352,9.7456
sine,2.0,0.25,1.0,10,20,42,LocalOnly,,,,0.1028,6,,0.508,9.4404
sine,2.0,0.25,1.0,10,20,42,FedAvg,,,,0.2288,6,,0.4336,9.3608
sine,2.0,0.25,1.0,10,20,42,Oracle,1.0,0.799953,0.0,0.0548,6,,0.5188,9.5842
sine,2.0,0.25,1.0,10,20,42,FedProto,,,,0.4344,6,0.001491,0.6376,9.0662
sine,2.0,0.25,1.0,10,20,42,TrackedSummary,0.27,0.0,0.73,0.2506,6,0.000865,0.421,9.2063
sine,2.0,0.25,1.0,10,20,42,Flash,,,,0.2506,6,0.002019,0.421,9.2063
sine,2.0,0.25,1.0,10,20,42,FedDrift,0.28,0.032508,0.72,0.0984,5,0.002051,0.533,9.3517
sine,2.0,0.25,1.0,10,20,42,IFCA,0.385,0.539506,0.615,0.506,6,0.001097,0.7678,10.0002
sine,2.0,0.25,1.0,10,20,42,CompressedFedAvg,,,,0.1796,6,0.002381,0.4346,9.0475
sine,2.0,0.25,1.0,10,20,123,FedProTrack,0.66,1.172344,0.34,0.2456,6,0.001203,0.542,9.6202
sine,2.0,0.25,1.0,10,20,123,LocalOnly,,,,0.0736,6,,0.464,9.7544
sine,2.0,0.25,1.0,10,20,123,FedAvg,,,,0.2404,6,,0.4724,9.2926
sine,2.0,0.25,1.0,10,20,123,Oracle,1.0,0.749411,0.0,0.0764,6,,0.5144,9.6736
sine,2.0,0.25,1.0,10,20,123,FedProto,,,,0.6238,6,0.001518,0.2258,9.2268
sine,2.0,0.25,1.0,10,20,123,TrackedSummary,0.255,0.0,0.745,0.2554,6,0.000875,0.4604,9.3063
sine,2.0,0.25,1.0,10,20,123,Flash,,,,0.2554,6,0.002041,0.4604,9.3063
sine,2.0,0.25,1.0,10,20,123,FedDrift,0.255,0.0,0.745,0.1312,6,0.002109,0.5468,9.6163
sine,2.0,0.25,1.0,10,20,123,IFCA,0.51,0.518211,0.49,0.2748,6,0.001181,0.4856,10.767
sine,2.0,0.25,1.0,10,20,123,CompressedFedAvg,,,,0.233,6,0.002448,0.4594,9.3022
sine,2.0,0.25,1.0,10,20,456,FedProTrack,0.48,1.190888,0.52,0.6024,6,0.000937,0.884,7.4998
sine,2.0,0.25,1.0,10,20,456,LocalOnly,,,,0.1032,6,,0.5228,9.3904
sine,2.0,0.25,1.0,10,20,456,FedAvg,,,,0.2448,6,,0.554,9.0232
sine,2.0,0.25,1.0,10,20,456,Oracle,1.0,0.728738,0.0,0.1012,6,,0.532,9.4486
sine,2.0,0.25,1.0,10,20,456,FedProto,,,,0.715,6,0.001855,0.0826,11.2778
sine,2.0,0.25,1.0,10,20,456,TrackedSummary,0.175,0.0,0.825,0.253,6,0.000851,0.5376,9.0583
sine,2.0,0.25,1.0,10,20,456,Flash,,,,0.253,6,0.001986,0.5376,9.0583
sine,2.0,0.25,1.0,10,20,456,FedDrift,0.175,0.0,0.825,0.1026,6,0.001998,0.5034,9.1092
sine,2.0,0.25,1.0,10,20,456,IFCA,0.305,0.352287,0.695,0.4484,6,0.001065,0.7692,9.7155
sine,2.0,0.25,1.0,10,20,456,CompressedFedAvg,,,,0.1842,6,0.002348,0.5166,8.9206
sine,2.0,0.25,1.0,10,20,789,FedProTrack,0.645,1.110845,0.355,0.048,4,0.001121,0.5308,8.9652
sine,2.0,0.25,1.0,10,20,789,LocalOnly,,,,0.056,2,,0.4616,9.2634
sine,2.0,0.25,1.0,10,20,789,FedAvg,,,,0.1644,6,,0.4816,8.8906
sine,2.0,0.25,1.0,10,20,789,Oracle,1.0,0.806738,0.0,0.0724,6,,0.496,9.633
sine,2.0,0.25,1.0,10,20,789,FedProto,,,,0.7524,6,0.001779,0.471,10.815
